p0x,p0y,p1x,p1y,p2x,p2y,p3x,p3y,p4x,p4y,l0x,l0y,l1x,l1y,l2x,l2y,l3x,l3y,l4x,l4y,iteration,execution_time,gps1_lon,gps1_lat,gps1_alt
6141657,97372,2,2,6102309,-16967,6106779,-31007,6107212,16292,6141657.0,97372.0,-5.0,3.0,6102301.0,-16966.0,6106776.0,-31001.0,6107216.0,16292.0,49,7.433514833450317,142.1962,-36.7189,30000.0
6141657,97372,2,2,6102309,-16967,6106779,-31007,6107212,16292,6141657.0,97372.0,-3.0,-1.0,6102310.0,-16962.0,6106781.0,-30998.0,6107211.0,16298.0,49,6.397712469100952,142.1962,-36.7189,30000.0
6141657,97372,2,2,6102309,-16967,6106779,-31007,6107212,16292,6141657.0,97372.0,11.0,-4.0,6102313.0,-16968.0,6106772.0,-31004.0,6107214.0,16294.0,49,6.335883378982544,142.1962,-36.7189,30000.0
6141657,97372,2,2,6102309,-16967,6106779,-31007,6107212,16292,6141657.0,97372.0,2.0,-1.0,6102308.0,-16971.0,6106783.0,-31007.0,6107215.0,16293.0,49,6.222597122192383,142.1962,-36.7189,30000.0
6141657,97372,2,2,6102309,-16967,6106779,-31007,6107212,16292,6141657.0,97372.0,0.0,9.0,6102309.0,-16959.0,6106774.0,-31014.0,6107212.0,16288.0,49,7.338318109512329,142.1962,-36.7189,30000.0
6141657,97372,2,2,6102309,-16967,6106779,-31007,6107212,16292,6141657.0,97372.0,4.0,-2.0,6102316.0,-16973.0,6106769.0,-31001.0,6107210.0,16297.0,49,6.891307592391968,142.1962,-36.7189,30000.0
