p0x,p0y,p1x,p1y,p2x,p2y,p3x,p3y,p4x,p4y,l0x,l0y,l1x,l1y,l2x,l2y,l3x,l3y,l4x,l4y,iteration,execution_time,gps0_lon,gps0_lat,gps0_alt,gps1_lon,gps1_lat,gps1_alt,gps2_lon,gps2_lat,gps2_alt,gps3_lon,gps3_lat,gps3_alt,gps4_lon,gps4_lat,gps4_alt
0,0,2,2,40215,114344,23432,128193,22549,80887,0.0,0.0,0.0,0.0,40215.0,114345.0,23429.0,128202.0,22530.0,80895.0,49,4.110232353210449,142,-36,30000,2,2,2,143,-36,81,143,-36,82,143,-36,79
0,0,2,2,40215,114344,23432,128193,22549,80887,0.0,0.0,7.0,-5.0,40217.0,114348.0,23426.0,128198.0,22529.0,80893.0,49,4.8407416343688965,142,-36,30000,2,2,2,143,-36,81,143,-36,82,143,-36,79
0,0,2,2,40215,114344,23432,128193,22549,80887,0.0,0.0,4.0,-10.0,40218.0,114350.0,23432.0,128201.0,22541.0,80893.0,49,3.4089975357055664,142,-36,30000,2,2,2,143,-36,81,143,-36,82,143,-36,79
0,0,2,2,40215,114344,23432,128193,22549,80887,0.0,0.0,-4.0,-3.0,40216.0,114345.0,23430.0,128202.0,22524.0,80895.0,49,5.164239168167114,142,-36,30000,2,2,2,143,-36,81,143,-36,82,143,-36,79
0,0,2,2,40215,114344,23432,128193,22549,80887,0.0,0.0,8.0,-6.0,40216.0,114347.0,23428.0,128203.0,22538.0,80890.0,49,5.108985424041748,142,-36,30000,2,2,2,143,-36,81,143,-36,82,143,-36,79
